Ghana,Stroke,21x[ 18–25],11x[ 10–13],31x[ 27–36],48x[ 41–55],27x[ 23–31],64x[ 54–74]
Ghana,Chronic obstructive pulmonary disease,6x[ 4–7],5x[ 3–7],6x[ 5–7],14x[ 11–17],15x[ 8–21],14x[ 11–16]
Greece,Total,77x[ 53–159],81x[ 58–168],72x[ 47–151],28x[ 19–57],36x[ 26–74],20x[ 13–42]
Greece,Lower respiratory infections,11x[ 5–27],10x[ 4–22],13x[ 6–31],3x[ 1–8],4x[ 2–8],3x[ 1–8]
Greece,"Trachea, bronchus, lung cancers",9x[ 4–27],15x[ 6–43],4x[ 2–12],4x[ 2–13],8x[ 3–22],2x[ 1–5]
Greece,Ischaemic heart disease,29x[ 18–53],32x[ 22–55],26x[ 14–50],11x[ 7–21],15x[ 11–27],7x[ 4–14]
Greece,Stroke,15x[ 7–33],13x[ 7–25],17x[ 7–39],5x[ 2–11],5x[ 3–10],5x[ 2–10]
Greece,Chronic obstructive pulmonary disease,12x[ 5–27],12x[ 5–27],12x[ 5–27],4x[ 2–8],4x[ 2–10],3x[ 1–7]
Grenada,Total,44x[ 36–56],42x[ 34–51],46x[ 37–60],45x[ 37–58],52x[ 43–63],39x[ 31–51]
Grenada,Lower respiratory infections,12x[ 7–17],9x[ 5–13],14x[ 9–21],11x[ 7–17],11x[ 7–16],11x[ 6–16]
Grenada,"Trachea, bronchus, lung cancers",2x[ 1–3],2x[ 1–4],2x[ 1–3],2x[ 1–4],3x[ 2–5],1x[ 1–3]
Grenada,Ischaemic heart disease,19x[ 15–24],20x[ 16–25],19x[ 14–24],21x[ 16–26],25x[ 20–31],17x[ 12–22]
Grenada,Stroke,8x[ 5–12],7x[ 5–10],9x[ 5–14],8x[ 5–13],9x[ 6–13],7x[ 4–12]
Grenada,Chronic obstructive pulmonary disease,3x[ 2–4],3x[ 1–4],3x[ 2–5],3x[ 2–4],3x[ 2–5],3x[ 1–4]
Guatemala,Total,50x[ 43–56],50x[ 44–57],49x[ 43–55],74x[ 65–83],81x[ 70–92],68x[ 60–76]
Guatemala,Lower respiratory infections,23x[ 18–26],23x[ 19–28],22x[ 18–25],30x[ 25–35],34x[ 27–40],28x[ 22–32]
Guatemala,"Trachea, bronchus, lung cancers",1x[ 1–1],1x[ 1–1],1x[ 1–1],2x[ 1–2],2x[ 1–3],2x[ 1–2]
Guatemala,Ischaemic heart disease,14x[ 12–17],15x[ 12–17],14x[ 11–17],23x[ 19–28],26x[ 21–31],21x[ 17–25]
Guatemala,Stroke,6x[ 5–7],6x[ 4–7],6x[ 5–8],10x[ 8–12],10x[ 8–13],10x[ 8–12]
Guatemala,Chronic obstructive pulmonary disease,5x[ 4–7],5x[ 3–7],5x[ 4–6],9x[ 6–11],9x[ 5–13],8x[ 6–10]
Guinea,Total,127x[ 116–138],127x[ 114–139],128x[ 117–137],243x[ 221–264],249x[ 224–273],237x[ 217–255]
Guinea,Lower respiratory infections,71x[ 61–80],76x[ 64–86],67x[ 57–75],104x[ 89–117],118x[ 100–133],92x[ 78–103]
Guinea,"Trachea, bronchus, lung cancers",0x[ 0–0],0x[ 0–1],0x[ 0–0],1x[ 1–1],1x[ 1–1],1x[ 1–1]
Guinea,Ischaemic heart disease,27x[ 24–30],26x[ 23–29],28x[ 24–31],68x[ 60–75],67x[ 59–75],67x[ 59–75]
Guinea,Stroke,19x[ 17–22],16x[ 14–18],23x[ 20–26],47x[ 41–53],39x[ 34–45],54x[ 47–61]
Guinea,Chronic obstructive pulmonary disease,9x[ 6–10],8x[ 4–11],9x[ 8–11],23x[ 17–28],24x[ 12–32],23x[ 19–27]
Guinea-Bissau,Total,108x[ 98–118],109x[ 98–119],108x[ 99–117],215x[ 195–233],225x[ 202–246],206x[ 188–223]
Guinea-Bissau,Lower respiratory infections,61x[ 52–68],66x[ 55–74],57x[ 48–63],86x[ 73–96],98x[ 83–110],76x[ 65–85]
Guinea-Bissau,"Trachea, bronchus, lung cancers",1x[ 0–1],1x[ 0–1],1x[ 0–1],1x[ 1–2],1x[ 1–2],1x[ 1–1]
Guinea-Bissau,Ischaemic heart disease,24x[ 21–27],22x[ 20–25],25x[ 22–28],66x[ 58–75],67x[ 59–76],65x[ 57–73]
Guinea-Bissau,Stroke,16x[ 14–18],13x[ 11–15],18x[ 16–20],41x[ 36–47],36x[ 31–41],45x[ 39–51]
Guinea-Bissau,Chronic obstructive pulmonary disease,7x[ 5–8],6x[ 3–8],7x[ 6–8],20x[ 15–24],22x[ 12–29],19x[ 15–22]
Guyana,Total,76x[ 62–90],79x[ 65–95],72x[ 58–86],108x[ 88–128],117x[ 97–140],98x[ 80–118]
Guyana,Lower respiratory infections,13x[ 9–16],13x[ 9–17],13x[ 9–16],19x[ 14–24],20x[ 14–25],18x[ 13–22]
Guyana,"Trachea, bronchus, lung cancers",1x[ 1–1],1x[ 1–2],1x[ 1–1],1x[ 1–2],2x[ 1–3],1x[ 1–2]
Guyana,Ischaemic heart disease,37x[ 29–45],41x[ 33–49],33x[ 26–41],51x[ 41–62],58x[ 46–69],45x[ 35–55]
Guyana,Stroke,18x[ 14–23],17x[ 13–21],20x[ 15–25],27x[ 20–33],26x[ 20–33],27x[ 20–34]
Guyana,Chronic obstructive pulmonary disease,6x[ 4–8],7x[ 4–10],5x[ 3–7],10x[ 6–13],12x[ 7–18],8x[ 5–10]
Haiti,Total,127x[ 118–137],129x[ 117–140],126x[ 116–135],184x[ 170–198],198x[ 180–214],172x[ 159–185]
Haiti,Lower respiratory infections,39x[ 33–44],43x[ 36–49],35x[ 30–39],43x[ 36–49],49x[ 41–55],38x[ 32–43]
Haiti,"Trachea, bronchus, lung cancers",3x[ 2–3],2x[ 2–3],3x[ 2–3],4x[ 3–5],4x[ 3–5],4x[ 4–5]
Haiti,Ischaemic heart disease,47x[ 42–52],49x[ 43–54],46x[ 40–51],75x[ 67–84],83x[ 73–93],68x[ 60–76]
Haiti,Stroke,29x[ 25–33],25x[ 21–28],34x[ 29–38],46x[ 40–53],42x[ 36–48],50x[ 43–56]
Haiti,Chronic obstructive pulmonary disease,9x[ 6–11],10x[ 5–14],8x[ 7–10],15x[ 10–19],19x[ 9–26],13x[ 10–14]
Honduras,Total,39x[ 33–46],45x[ 38–52],34x[ 28–39],61x[ 51–70],76x[ 64–87],48x[ 40–55]
Honduras,Lower respiratory infections,4x[ 3–5],5x[ 4–7],3x[ 3–4],5x[ 4–6],7x[ 5–8],4x[ 3–4]
Honduras,"Trachea, bronchus, lung cancers",2x[ 1–2],2x[ 1–2],1x[ 1–2],3x[ 2–3],3x[ 2–4],2x[ 2–3]
Honduras,Ischaemic heart disease,22x[ 18–26],27x[ 22–32],17x[ 13–20],34x[ 28–41],47x[ 39–56],24x[ 19–29]
Honduras,Stroke,5x[ 4–6],6x[ 5–7],4x[ 3–5],8x[ 6–9],10x[ 8–12],6x[ 4–7]
Honduras,Chronic obstructive pulmonary disease,7x[ 5–8],5x[ 2–7],8x[ 6–10],11x[ 8–14],9x[ 5–13],13x[ 9–15]
Hungary,Total,83x[ 64–102],87x[ 71–103],79x[ 58–102],39x[ 30–48],53x[ 43–63],28x[ 21–37]
Hungary,Lower respiratory infections,2x[ 1–3],2x[ 1–3],2x[ 1–3],1x[ 0–2],1x[ 1–2],1x[ 0–1]
Hungary,"Trachea, bronchus, lung cancers",9x[ 4–14],11x[ 6–18],6x[ 3–10],5x[ 2–7],7x[ 4–11],3x[ 2–5]
Hungary,Ischaemic heart disease,52x[ 36–68],52x[ 39–65],52x[ 33–72],24x[ 17–31],32x[ 24–40],18x[ 11–24]
Hungary,Stroke,11x[ 7–19],11x[ 7–16],11x[ 6–21],5x[ 3–9],6x[ 5–10],4x[ 2–8]
Hungary,Chronic obstructive pulmonary disease,10x[ 4–16],11x[ 5–19],8x[ 4–14],5x[ 2–8],7x[ 3–11],3x[ 1–5]
Iceland,Total,17x[ 11–25],18x[ 12–25],16x[ 10–24],9x[ 6–13],11x[ 7–15],7x[ 4–11]
Iceland,Lower respiratory infections,1x[ 0–3],1x[ 0–2],1x[ 0–3],0x[ 0–1],0x[ 0–1],0x[ 0–1]
Iceland,"Trachea, bronchus, lung cancers",1x[ 0–3],1x[ 0–2],1x[ 0–3],1x[ 0–2],1x[ 0–1],1x[ 0–2]
Iceland,Ischaemic heart disease,10x[ 5–15],12x[ 7–17],8x[ 3–13],5x[ 3–8],7x[ 4–10],3x[ 1–6]
Iceland,Stroke,2x[ 1–7],2x[ 1–6],3x[ 1–9],1x[ 0–4],1x[ 1–4],1x[ 0–4]
Iceland,Chronic obstructive pulmonary disease,3x[ 1–6],2x[ 0–5],3x[ 1–6],1x[ 0–3],1x[ 0–3],1x[ 0–3]
India,Total,141x[ 121–158],147x[ 125–167],134x[ 115–151],184x[ 158–207],202x[ 172–230],166x[ 143–187]
India,Lower respiratory infections,30x[ 24–35],25x[ 20–30],35x[ 28–41],40x[ 32–47],36x[ 29–43],44x[ 35–51]
India,"Trachea, bronchus, lung cancers",4x[ 3–5],5x[ 4–6],2x[ 2–3],5x[ 4–6],7x[ 5–8],3x[ 2–3]
India,Ischaemic heart disease,49x[ 41–57],60x[ 51–70],38x[ 31–44],62x[ 52–71],78x[ 66–90],46x[ 38–53]
India,Stroke,19x[ 16–23],19x[ 16–23],19x[ 15–23],25x[ 20–30],26x[ 21–31],23x[ 19–28]
India,Chronic obstructive pulmonary disease,37x[ 28–45],36x[ 23–46],38x[ 31–45],53x[ 40–65],55x[ 36–72],51x[ 41–60]
Indonesia,Total,81x[ 65–97],90x[ 71–108],72x[ 57–86],112x[ 90–135],134x[ 106–161],94x[ 75–112]
Indonesia,Lower respiratory infections,8x[ 6–10],9x[ 6–11],8x[ 6–10],11x[ 8–13],12x[ 9–15],9x[ 7–12]
Indonesia,"Trachea, bronchus, lung cancers",5x[ 3–6],6x[ 4–9],3x[ 2–4],6x[ 4–8],9x[ 6–13],4x[ 2–5]
Indonesia,Ischaemic heart disease,35x[ 28–43],35x[ 27–42],36x[ 28–43],48x[ 37–58],50x[ 39–60],46x[ 36–56]
Indonesia,Stroke,23x[ 18–30],28x[ 21–35],18x[ 14–24],33x[ 25–42],41x[ 31–52],25x[ 18–32]
Indonesia,Chronic obstructive pulmonary disease,9x[ 6–12],12x[ 6–17],7x[ 5–9],15x[ 9–20],21x[ 10–32],10x[ 7–13]
Iran (Islamic Republic of),Total,35x[ 30–41],40x[ 34–47],30x[ 25–35],51x[ 43–60],56x[ 48–65],46x[ 39–54]
Iran (Islamic Republic of),Lower respiratory infections,4x[ 3–5],4x[ 3–5],3x[ 2–4],5x[ 4–6],5x[ 4–7],4x[ 3–6]
Iran (Islamic Republic of),"Trachea, bronchus, lung cancers",1x[ 1–2],2x[ 1–2],1x[ 0–1],2x[ 1–2],2x[ 1–3],1x[ 1–2]
Iran (Islamic Republic of),Ischaemic heart disease,21x[ 17–26],24x[ 19–30],18x[ 14–23],31x[ 24–38],34x[ 27–41],28x[ 21–35]
Iran (Islamic Republic of),Stroke,6x[ 4–7],6x[ 4–8],5x[ 4–7],8x[ 6–11],8x[ 6–11],8x[ 6–11]
Iran (Islamic Republic of),Chronic obstructive pulmonary disease,3x[ 2–5],4x[ 2–6],3x[ 2–4],5x[ 3–8],6x[ 3–9],4x[ 3–6]
Iraq,Total,35x[ 31–41],39x[ 34–45],32x[ 28–37],75x[ 66–87],88x[ 78–101],64x[ 56–74]
Iraq,Lower respiratory infections,7x[ 6–9],9x[ 7–12],5x[ 4–7],7x[ 5–9],9x[ 7–11],5x[ 4–6]
Iraq,"Trachea, bronchus, lung cancers",2x[ 1–2],3x[ 2–4],1x[ 1–1],4x[ 3–6],7x[ 5–9],2x[ 1–3]
Iraq,Ischaemic heart disease,19x[ 16–23],20x[ 17–23],18x[ 14–22],46x[ 38–55],53x[ 45–63],40x[ 32–49]
Iraq,Stroke,6x[ 5–7],5x[ 4–6],6x[ 5–8],13x[ 11–16],14x[ 11–17],13x[ 11–16]
Iraq,Chronic obstructive pulmonary disease,2x[ 1–2],2x[ 1–2],2x[ 1–2],5x[ 3–6],5x[ 3–7],4x[ 3–6]
Ireland,Total,20x[ 14–27],22x[ 16–28],19x[ 13–27],12x[ 8–16],15x[ 11–19],9x[ 6–14]
Ireland,Lower respiratory infections,2x[ 0–4],2x[ 0–4],2x[ 0–5],1x[ 0–2],1x[ 0–3],1x[ 0–2]
Ireland,"Trachea, bronchus, lung cancers",2x[ 1–3],2x[ 1–4],2x[ 1–3],1x[ 0–2],1x[ 1–3],1x[ 0–2]
Ireland,Ischaemic heart disease,10x[ 6–14],12x[ 8–16],8x[ 4–12],6x[ 4–8],8x[ 6–11],4x[ 2–6]
Ireland,Stroke,3x[ 1–7],2x[ 1–5],3x[ 1–9],2x[ 1–4],2x[ 1–3],2x[ 1–4]
Ireland,Chronic obstructive pulmonary disease,4x[ 1–8],4x[ 1–8],4x[ 1–8],2x[ 1–4],3x[ 1–5],2x[ 1–4]
Israel,Total,23x[ 19–29],26x[ 21–32],21x[ 16–26],15x[ 12–19],21x[ 17–25],11x[ 9–14]
Israel,Lower respiratory infections,5x[ 3–8],5x[ 3–8],5x[ 3–8],3x[ 2–5],4x[ 2–6],3x[ 1–4]
Israel,"Trachea, bronchus, lung cancers",3x[ 2–5],4x[ 2–6],2x[ 1–3],2x[ 1–4],3x[ 2–5],1x[ 1–2]
Israel,Ischaemic heart disease,8x[ 6–11],9x[ 7–12],7x[ 4–10],5x[ 4–7],8x[ 5–10],4x[ 2–5]
Israel,Stroke,3x[ 2–6],3x[ 2–5],3x[ 2–6],2x[ 1–4],2x[ 1–4],2x[ 1–3]
Israel,Chronic obstructive pulmonary disease,4x[ 2–6],4x[ 2–7],4x[ 2–6],3x[ 1–4],3x[ 2–6],2x[ 1–3]
Italy,Total,49x[ 37–64],51x[ 40–63],47x[ 34–65],15x[ 11–20],20x[ 15–24],11x[ 8–16]
Italy,Lower respiratory infections,4x[ 2–6],3x[ 2–5],4x[ 2–6],1x[ 0–2],1x[ 1–2],1x[ 0–1]
Italy,"Trachea, bronchus, lung cancers",6x[ 3–9],8x[ 4–13],3x[ 2–5],2x[ 1–4],4x[ 2–6],1x[ 1–2]
Italy,Ischaemic heart disease,22x[ 14–30],22x[ 15–29],22x[ 12–32],7x[ 4–10],9x[ 6–12],5x[ 3–7]
Italy,Stroke,10x[ 4–21],8x[ 4–16],11x[ 5–26],3x[ 1–6],3x[ 1–6],3x[ 1–6]
Italy,Chronic obstructive pulmonary disease,8x[ 4–14],9x[ 4–16],7x[ 3–12],2x[ 1–4],3x[ 1–5],2x[ 1–3]
Jamaica,Total,32x[ 23–42],34x[ 25–45],30x[ 21–41],25x[ 19–34],30x[ 22–40],21x[ 15–29]
Jamaica,Lower respiratory infections,4x[ 2–6],4x[ 2–6],4x[ 2–6],3x[ 2–5],3x[ 2–5],3x[ 2–4]
Jamaica,"Trachea, bronchus, lung cancers",3x[ 1–4],4x[ 2–7],1x[ 1–2],2x[ 1–4],4x[ 2–7],1x[ 0–2]
Jamaica,Ischaemic heart disease,11x[ 8–15],11x[ 8–15],11x[ 7–15],9x[ 6–12],10x[ 7–13],8x[ 5–11]
Jamaica,Stroke,10x[ 6–16],9x[ 6–14],11x[ 7–19],8x[ 5–13],8x[ 5–12],8x[ 5–14]
Jamaica,Chronic obstructive pulmonary disease,4x[ 2–6],5x[ 2–9],2x[ 1–3],3x[ 1–5],5x[ 2–8],1x[ 1–2]
Japan,Total,43x[ 31–59],47x[ 35–63],39x[ 27–55],12x[ 9–16],17x[ 12–22],8x[ 6–11]
Japan,Lower respiratory infections,12x[ 4–23],13x[ 4–24],11x[ 4–22],3x[ 1–5],4x[ 1–8],2x[ 1–4]
Japan,"Trachea, bronchus, lung cancers",4x[ 2–7],6x[ 3–10],2x[ 1–4],1x[ 1–2],2x[ 1–4],1x[ 0–1]
Japan,Ischaemic heart disease,12x[ 8–17],13x[ 9–17],12x[ 7–18],4x[ 2–5],5x[ 4–7],3x[ 1–4]
Japan,Stroke,8x[ 4–18],8x[ 4–15],8x[ 3–21],2x[ 1–5],3x[ 2–6],2x[ 1–5]
Japan,Chronic obstructive pulmonary disease,6x[ 2–11],8x[ 3–14],5x[ 2–9],2x[ 1–3],2x[ 1–4],1x[ 0–2]
Jordan,Total,26x[ 23–31],32x[ 28–37],21x[ 17–24],51x[ 44–60],65x[ 56–75],39x[ 33–45]
Jordan,Lower respiratory infections,3x[ 2–5],4x[ 3–5],3x[ 2–4],5x[ 4–7],6x[ 4–9],5x[ 3–6]
Jordan,"Trachea, bronchus, lung cancers",1x[ 1–2],2x[ 1–3],0x[ 0–0],2x[ 1–3],4x[ 2–6],1x[ 0–1]
Jordan,Ischaemic heart disease,15x[ 12–18],19x[ 16–23],11x[ 9–14],30x[ 24–35],38x[ 32–45],22x[ 17–27]
Jordan,Stroke,5x[ 4–6],5x[ 4–6],5x[ 4–6],10x[ 8–13],11x[ 8–14],10x[ 7–13]
Jordan,Chronic obstructive pulmonary disease,2x[ 1–3],2x[ 1–4],1x[ 1–1],4x[ 2–5],6x[ 3–8],2x[ 1–3]
Kazakhstan,Total,57x[ 42–83],63x[ 48–91],51x[ 36–75],63x[ 46–92],86x[ 65–125],47x[ 33–68]
Kazakhstan,Lower respiratory infections,3x[ 1–5],3x[ 1–6],2x[ 1–3],3x[ 1–5],4x[ 2–7],2x[ 1–3]
Kazakhstan,"Trachea, bronchus, lung cancers",2x[ 1–5],4x[ 2–8],1x[ 0–3],3x[ 1–6],5x[ 2–11],1x[ 0–2]
Kazakhstan,Ischaemic heart disease,35x[ 24–50],38x[ 28–53],33x[ 21–47],39x[ 27–55],52x[ 38–73],30x[ 19–42]
Kazakhstan,Stroke,11x[ 7–17],11x[ 8–16],11x[ 7–19],12x[ 8–19],15x[ 11–22],10x[ 6–18]
Kazakhstan,Chronic obstructive pulmonary disease,5x[ 2–9],6x[ 3–11],4x[ 2–8],6x[ 2–10],9x[ 4–17],4x[ 2–7]
Kenya,Total,40x[ 35–44],40x[ 35–45],39x[ 35–43],78x[ 69–86],81x[ 71–90],75x[ 66–82]
Kenya,Lower respiratory infections,25x[ 21–29],26x[ 22–30],24x[ 21–28],37x[ 31–42],39x[ 32–44],35x[ 30–40]
Kenya,"Trachea, bronchus, lung cancers",1x[ 0–1],1x[ 0–1],0x[ 0–1],1x[ 1–2],2x[ 1–2],1x[ 1–1]
Kenya,Ischaemic heart disease,6x[ 5–7],6x[ 5–7],6x[ 5–7],17x[ 14–19],18x[ 15–20],15x[ 13–18]
Kenya,Stroke,5x[ 4–6],5x[ 4–5],6x[ 5–7],14x[ 12–17],14x[ 12–16],15x[ 12–17]
Kenya,Chronic obstructive pulmonary disease,3x[ 2–3],3x[ 1–4],3x[ 2–3],8x[ 6–10],9x[ 5–12],8x[ 6–9]
Kiribati,Total,88x[ 80–95],103x[ 92–112],74x[ 67–80],140x[ 127–151],187x[ 167–204],107x[ 97–115]
Kiribati,Lower respiratory infections,26x[ 22–30],26x[ 22–30],26x[ 22–30],31x[ 26–35],32x[ 27–36],30x[ 25–34]
Kiribati,"Trachea, bronchus, lung cancers",5x[ 4–6],6x[ 4–7],5x[ 4–5],9x[ 7–11],11x[ 8–14],7x[ 6–8]
Kiribati,Ischaemic heart disease,26x[ 23–29],31x[ 27–35],21x[ 18–23],43x[ 38–48],55x[ 47–61],33x[ 29–37]
Kiribati,Stroke,22x[ 19–25],27x[ 24–32],17x[ 15–20],39x[ 34–44],56x[ 48–64],27x[ 23–31]
Kiribati,Chronic obstructive pulmonary disease,9x[ 5–11],12x[ 5–17],5x[ 4–6],18x[ 11–23],33x[ 15–46],10x[ 7–11]
Kuwait,Total,37x[ 33–41],46x[ 41–50],25x[ 23–28],104x[ 94–114],114x[ 102–125],89x[ 80–99]
Kuwait,Lower respiratory infections,9x[ 7–11],9x[ 7–11],9x[ 7–11],38x[ 30–47],38x[ 30–46],39x[ 31–48]
Kuwait,"Trachea, bronchus, lung cancers",1x[ 1–2],2x[ 1–3],1x[ 0–1],5x[ 3–7],7x[ 5–9],3x[ 2–3]
Kuwait,Ischaemic heart disease,20x[ 18–23],28x[ 24–32],10x[ 9–12],42x[ 36–47],49x[ 42–56],30x[ 26–34]
Kuwait,Stroke,4x[ 4–5],5x[ 4–6],3x[ 3–4],12x[ 10–14],13x[ 11–15],11x[ 9–13]
Kuwait,Chronic obstructive pulmonary disease,2x[ 1–2],2x[ 1–3],2x[ 1–2],7x[ 4–9],7x[ 4–10],6x[ 4–9]
Kyrgyzstan,Total,74x[ 53–100],80x[ 59–106],68x[ 47–93],111x[ 80–149],142x[ 104–189],87x[ 61–120]
Kyrgyzstan,Lower respiratory infections,5x[ 3–8],6x[ 4–9],5x[ 3–7],5x[ 3–7],6x[ 3–8],4x[ 2–6]
Kyrgyzstan,"Trachea, bronchus, lung cancers",2x[ 1–3],3x[ 2–5],1x[ 1–2],3x[ 2–5],6x[ 3–9],1x[ 1–2]
Kyrgyzstan,Ischaemic heart disease,43x[ 30–59],46x[ 34–61],41x[ 27–57],68x[ 47–91],86x[ 63–113],54x[ 36–76]
Kyrgyzstan,Stroke,16x[ 10–22],17x[ 11–23],15x[ 9–21],23x[ 15–33],29x[ 20–39],19x[ 12–27]
Kyrgyzstan,Chronic obstructive pulmonary disease,7x[ 4–11],8x[ 4–13],7x[ 4–10],12x[ 7–18],16x[ 8–27],9x[ 5–13]
Lao People's Democratic Republic,Total,110x[ 101–118],106x[ 96–115],114x[ 105–123],188x[ 173–203],196x[ 178–213],182x[ 166–196]
Lao People's Democratic Republic,Lower respiratory infections,30x[ 25–33],29x[ 24–33],30x[ 26–34],36x[ 31–41],36x[ 31–41],36x[ 31–41]
Lao People's Democratic Republic,"Trachea, bronchus, lung cancers",4x[ 3–5],6x[ 5–7],3x[ 2–3],8x[ 6–9],12x[ 9–15],5x[ 4–5]
Lao People's Democratic Republic,Ischaemic heart disease,38x[ 33–42],34x[ 30–39],41x[ 35–45],70x[ 62–78],70x[ 61–78],70x[ 61–78]
Lao People's Democratic Republic,Stroke,26x[ 23–30],25x[ 21–28],28x[ 24–33],50x[ 43–57],50x[ 43–58],49x[ 42–57]
Lao People's Democratic Republic,Chronic obstructive pulmonary disease,11x[ 8–14],11x[ 6–15],12x[ 9–13],24x[ 17–29],27x[ 14–37],22x[ 17–25]
Latvia,Total,98x[ 70–137],98x[ 75–133],97x[ 64–142],41x[ 29–58],60x[ 46–82],28x[ 19–42]
Latvia,Lower respiratory infections,4x[ 2–6],5x[ 2–8],3x[ 1–5],2x[ 1–3],3x[ 1–5],1x[ 1–2]
Latvia,"Trachea, bronchus, lung cancers",6x[ 3–11],10x[ 4–18],3x[ 1–5],3x[ 1–5],6x[ 3–11],1x[ 0–2]
Latvia,Ischaemic heart disease,59x[ 40–82],59x[ 43–78],60x[ 36–87],25x[ 17–34],36x[ 27–48],17x[ 10–25]
Latvia,Stroke,26x[ 14–48],20x[ 13–31],31x[ 15–61],10x[ 5–19],12x[ 8–19],9x[ 4–17]
Latvia,Chronic obstructive pulmonary disease,3x[ 1–5],5x[ 2–8],1x[ 1–2],1x[ 1–2],3x[ 1–5],0x[ 0–1]
Lebanon,Total,52x[ 43–60],61x[ 50–70],43x[ 36–51],51x[ 43–60],61x[ 51–71],41x[ 34–48]
Lebanon,Lower respiratory infections,2x[ 2–3],2x[ 2–3],3x[ 2–4],2x[ 2–3],2x[ 2–3],2x[ 2–3]
Lebanon,"Trachea, bronchus, lung cancers",3x[ 2–4],4x[ 2–6],2x[ 1–2],3x[ 2–4],4x[ 2–6],2x[ 1–2]
Lebanon,Ischaemic heart disease,38x[ 30–46],48x[ 39–58],28x[ 21–35],38x[ 30–46],49x[ 39–58],26x[ 20–33]
Lebanon,Stroke,4x[ 3–6],2x[ 1–2],7x[ 5–10],4x[ 3–6],2x[ 1–2],7x[ 5–9]
Lebanon,Chronic obstructive pulmonary disease,4x[ 2–6],4x[ 2–6],4x[ 2–6],4x[ 2–6],4x[ 2–6],4x[ 2–6]
Lesotho,Total,113x[ 99–129],105x[ 90–122],121x[ 106–137],178x[ 155–203],196x[ 167–228],166x[ 146–188]
Lesotho,Lower respiratory infections,48x[ 39–57],49x[ 40–58],48x[ 39–56],59x[ 48–69],69x[ 56–81],52x[ 43–61]
Lesotho,"Trachea, bronchus, lung cancers",1x[ 1–1],1x[ 1–1],0x[ 0–1],1x[ 1–2],3x[ 2–3],1x[ 1–1]
Lesotho,Ischaemic heart disease,23x[ 19–27],18x[ 15–21],27x[ 23–32],42x[ 35–49],39x[ 33–46],43x[ 36–51]
Lesotho,Stroke,22x[ 18–27],16x[ 13–20],28x[ 23–34],41x[ 34–50],37x[ 30–45],44x[ 36–54]
Lesotho,Chronic obstructive pulmonary disease,18x[ 13–23],20x[ 11–28],16x[ 13–19],34x[ 24–43],48x[ 26–67],26x[ 20–31]
Liberia,Total,83x[ 76–90],80x[ 72–87],87x[ 79–94],170x[ 155–185],168x[ 152–183],172x[ 157–186]
Liberia,Lower respiratory infections,45x[ 39–51],44x[ 38–50],46x[ 40–52],69x[ 59–78],69x[ 59–78],69x[ 59–77]
Liberia,"Trachea, bronchus, lung cancers",0x[ 0–1],1x[ 0–1],0x[ 0–0],1x[ 1–1],1x[ 1–1],1x[ 1–1]
Liberia,Ischaemic heart disease,20x[ 18–23],20x[ 18–23],21x[ 18–23],55x[ 48–63],58x[ 50–65],53x[ 46–60]
Liberia,Stroke,13x[ 11–14],11x[ 9–12],15x[ 12–17],33x[ 28–37],28x[ 24–32],36x[ 31–41]
Liberia,Chronic obstructive pulmonary disease,4x[ 3–5],4x[ 2–5],5x[ 4–6],12x[ 9–14],11x[ 6–15],13x[ 10–15]
Libya,Total,43x[ 38–49],51x[ 46–57],35x[ 31–40],72x[ 63–81],92x[ 82–103],54x[ 47–61]
Libya,Lower respiratory infections,5x[ 4–6],6x[ 4–7],5x[ 4–6],8x[ 6–10],10x[ 8–13],7x[ 5–8]
Libya,"Trachea, bronchus, lung cancers",3x[ 2–4],4x[ 3–6],1x[ 0–1],4x[ 3–6],8x[ 5–11],1x[ 1–1]
Libya,Ischaemic heart disease,26x[ 22–30],31x[ 26–35],21x[ 17–25],43x[ 36–50],54x[ 45–62],33x[ 27–40]
Libya,Stroke,6x[ 5–7],6x[ 5–8],6x[ 5–7],10x[ 8–12],12x[ 10–14],9x[ 7–11]
Libya,Chronic obstructive pulmonary disease,3x[ 2–5],4x[ 3–6],3x[ 2–4],6x[ 4–9],9x[ 5–12],4x[ 3–6]
Lithuania,Total,82x[ 60–109],84x[ 66–103],80x[ 53–115],34x[ 25–45],51x[ 40–62],23x[ 15–33]
Lithuania,Lower respiratory infections,3x[ 1–5],3x[ 1–6],2x[ 1–4],1x[ 0–3],2x[ 1–4],1x[ 0–1]
Lithuania,"Trachea, bronchus, lung cancers",3x[ 1–5],5x[ 3–9],1x[ 1–2],2x[ 1–3],3x[ 2–6],0x[ 0–1]
Lithuania,Ischaemic heart disease,58x[ 38–79],58x[ 42–74],57x[ 33–84],23x[ 15–32],35x[ 25–45],16x[ 9–23]
Lithuania,Stroke,16x[ 9–33],14x[ 9–23],19x[ 8–42],7x[ 3–13],8x[ 5–14],5x[ 2–12]
Lithuania,Chronic obstructive pulmonary disease,3x[ 1–4],4x[ 2–7],1x[ 1–2],1x[ 0–2],2x[ 1–4],0x[ 0–1]
Luxembourg,Total,23x[ 17–30],24x[ 18–30],21x[ 15–30],12x[ 9–15],15x[ 11–19],8x[ 6–12]
Luxembourg,Lower respiratory infections,2x[ 1–4],2x[ 0–3],2x[ 1–4],1x[ 0–2],1x[ 0–2],1x[ 0–2]
